"X","Y","OBJECTID","EVENT_UNIQUE_ID","REPORT_DATE","OCC_DATE","REPORT_YEAR","REPORT_MONTH","REPORT_DAY","REPORT_DOY","REPORT_DOW","REPORT_HOUR","OCC_YEAR","OCC_MONTH","OCC_DAY","OCC_DOY","OCC_DOW","OCC_HOUR","DIVISION","LOCATION_TYPE","PREMISES_TYPE","UCR_CODE","UCR_EXT","OFFENCE","MCI_CATEGORY","HOOD_158","NEIGHBOURHOOD_158","HOOD_140","NEIGHBOURHOOD_140","LONG_WGS84","LAT_WGS84"
-8840032.9521093,5411030.21557927,395404,"GO-20241347516","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",21,2024,"June",20,172,"Thursday  ",21,"D14","Open Areas (Lakes, Parks, Rivers)","Outside",1420,110,"Assault Bodily Harm","Assault","081","Trinity-Bellwoods (81)","081","Trinity-Bellwoods (81)",-79.411367129543,43.6473514899227
-8828094.14978722,5415581.24587466,395405,"GO-20241347476","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",21,2024,"June",20,172,"Thursday  ",21,"D55","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","063","The Beaches (63)","063","The Beaches (63)",-79.3041190439794,43.6769269244122
-8823968.42080819,5420475.21235845,395406,"GO-20241343927","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",13,2024,"June",20,172,"Thursday  ",13,"D41","Ttc Subway Train","Transit",1430,100,"Assault","Assault","120","Clairlea-Birchmount (120)","120","Clairlea-Birchmount (120)",-79.2670569899995,43.7087147130838
-8836136.02631733,5412747.08623109,395407,"GO-20241346815","2024/06/20 05:00:00+00","2024/06/11 05:00:00+00",2024,"June",20,172,"Thursday  ",19,2024,"June",11,163,"Tuesday   ",19,"D51","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","168","Downtown Yonge East (168)","075","Church-Yonge Corridor (75)",-79.3763604501496,43.6585104976143
-8838002.89714726,5410582.37943994,395408,"GO-20241347924","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",22,2024,"June",20,172,"Thursday  ",22,"D52","Open Areas (Lakes, Parks, Rivers)","Outside",1430,100,"Assault","Assault","164","Wellington Place (164)","077","Waterfront Communities-The Island (77)",-79.393130836383,43.6444403835441
-8823046.8106401,5424685.61746782,395409,"GO-20241347547","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",21,2024,"June",20,172,"Thursday  ",21,"D41","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,220,"Robbery - Other","Robbery","138","Eglinton East (138)","138","Eglinton East (138)",-79.2587780253886,43.7360490814447
-8835822.10568726,5413122.05855663,395410,"GO-20241346259","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",18,2024,"June",20,172,"Thursday  ",18,"D51","Open Areas (Lakes, Parks, Rivers)","Outside",1430,100,"Assault","Assault","073","Moss Park (73)","073","Moss Park (73)",-79.373540452842,43.6609474000511
-8850321.34624372,5419576.54419025,395411,"GO-20241346990","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",20,2024,"June",20,172,"Thursday  ",19,"D12","Ttc Bus","Transit",1430,100,"Assault","Assault","028","Rustic (28)","028","Rustic (28)",-79.5037893471226,43.7028788545426
-8841580.79341243,5410027.16543829,395412,"GO-20241340562","2024/06/20 05:00:00+00","2024/06/19 05:00:00+00",2024,"June",20,172,"Thursday  ",6,2024,"June",19,171,"Wednesday ",23,"D14","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","084","Little Portugal (84)","084","Little Portugal (84)",-79.4252716249082,43.6408310853018
-8842087.10295435,5430770.73682212,395413,"GO-20241346568","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",19,2024,"June",20,172,"Thursday  ",18,"D32","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,140,"Robbery - Vehicle Jacking","Robbery","037","Willowdale West (37)","037","Willowdale West (37)",-79.4298198814095,43.7755322422142
-8842297.15671091,5414081.12569855,395414,"GO-20241340664","2024/06/20 05:00:00+00","2024/06/19 05:00:00+00",2024,"June",20,172,"Thursday  ",6,2024,"June",19,171,"Wednesday ",21,"D14","Single Home, House (Attach Garage, Cottage, Mobile)","House",2135,210,"Theft Of Motor Vehicle","Auto Theft","172","Dovercourt Village (172)","093","Dovercourt-Wallace Emerson-Junction (93)",-79.4317068257112,43.6671798168525
-8856020.08920234,5421365.70707039,395415,"GO-20241352730","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",14,2024,"June",21,173,"Friday    ",14,"D23","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1420,110,"Assault Bodily Harm","Assault","005","Elms-Old Rexdale (5)","005","Elms-Old Rexdale (5)",-79.5549820261816,43.7144969326436
-8823489.20409263,5431357.7299408,395416,"GO-20249032299","2024/06/21 05:00:00+00","2024/06/19 05:00:00+00",2024,"June",21,173,"Friday    ",12,2024,"June",19,171,"Wednesday ",15,"D43","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1610,100,"Robbery With Weapon","Robbery","156","Bendale-Glen Andrew (156)","127","Bendale (127)",-79.2627521130241,43.7793395562026
-8839878.85320611,5413805.75500916,395417,"GO-20241355440","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",19,2024,"June",21,173,"Friday    ",19,"D14","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1430,100,"Assault","Assault","095","Annex (95)","095","Annex (95)",-79.4099828355837,43.6653904097079
-8845538.9841088,5419984.67074597,395418,"GO-20241355090","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",18,2024,"June",21,173,"Friday    ",18,"D13","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","031","Yorkdale-Glen Park (31)","031","Yorkdale-Glen Park (31)",-79.4608286568086,43.7055292569239
-8851659.93005862,5405605.58336524,395419,"GO-20241352321","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",13,2024,"June",21,173,"Friday    ",13,"D22","Jails / Detention Centres","Other",1430,100,"Assault","Assault","160","Mimico-Queensway (160)","017","Mimico (includes Humber Bay Shores) (17)",-79.5158140495646,43.6120798127361
-8839878.85320611,5413805.75500916,395420,"GO-20241355440","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",19,2024,"June",21,173,"Friday    ",19,"D14","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1430,100,"Assault","Assault","095","Annex (95)","095","Annex (95)",-79.4099828355837,43.6653904097079
-8836893.90788969,5429582.50758512,395421,"GO-20241353917","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",16,2024,"June",21,173,"Friday    ",16,"D33","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1480,100,"Assault - Resist/ Prevent Seiz","Assault","052","Bayview Village (52)","052","Bayview Village (52)",-79.3831686161703,43.7678244899311
-8851874.44294002,5419225.07023724,395422,"GO-20241352216","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",13,2024,"June",21,173,"Friday    ",13,"D12","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","113","Weston (113)","113","Weston (113)",-79.5177410520944,43.7005962649403
-8819297.73939581,5429950.12218753,395423,"GO-20241349971","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",8,2024,"June",21,173,"Friday    ",8,"D43","Community Group Home","Other",1420,100,"Assault With Weapon","Assault","141","Golfdale-Cedarbrae-Woburn (141)","137","Woburn (137)",-79.2250995446011,43.7702092220281
-8843536.54628791,5421416.58143636,395427,"GO-20241348958","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",3,2024,"June",21,173,"Friday    ",3,"D13","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1450,100,"Discharge Firearm - Recklessly","Assault","032","Englemount-Lawrence (32)","032","Englemount-Lawrence (32)",-79.4428404517575,43.7148272574641
-8836439.62729666,5410809.56352826,395428,"GO-20241355103","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",18,2024,"June",21,173,"Friday    ",18,"D52","Convenience Stores","Commercial",1430,100,"Assault","Assault","166","St Lawrence-East Bayfront-The Islands ","077","Waterfront Communities-The Island (77)",-79.3790877444954,43.6459171850208
-8845568.01255845,5413774.07541134,395429,"GO-20241358482","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",2,2024,"June",21,173,"Friday    ",2,"D11","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",2120,200,"B&E","Break and Enter","090","Junction Area (90)","090","Junction Area (90)",-79.4610894241021,43.665184547245
-8848205.482322,5428528.96045617,395430,"GO-20241351035","2024/06/21 05:00:00+00","2024/04/08 05:00:00+00",2024,"June",21,173,"Friday    ",11,2024,"April",8,99,"Monday    ",12,"D31","Dealership (Car, Motorcycle, Marine, Trailer, Etc.)","Commercial",2135,210,"Theft Of Motor Vehicle","Auto Theft","027","York University Heights (27)","027","York University Heights (27)",-79.4847822176186,43.7609895571495
-8837224.57486737,5414319.61328047,395431,"GO-20241348675","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",1,2024,"June",21,173,"Friday    ",1,"D51","Bar / Restaurant","Commercial",1420,100,"Assault With Weapon","Assault","167","Church-Wellesley (167)","075","Church-Yonge Corridor (75)",-79.3861390484279,43.6687295080645
-8855473.13179364,5419817.3870018,395432,"GO-20241355061","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",18,2024,"June",21,173,"Friday    ",18,"D23","Single Home, House (Attach Garage, Cottage, Mobile)","House",1420,100,"Assault With Weapon","Assault","006","Kingsview Village-The Westway (6)","006","Kingsview Village-The Westway (6)",-79.5500686237177,43.704442918622
-8850048.78714969,5429225.97751146,395433,"GO-20241349999","2024/06/21 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",21,173,"Friday    ",8,2024,"June",20,172,"Thursday  ",14,"D31","Apartment (Rooming House, Condo)","Apartment",2120,200,"B&E","Break and Enter","027","York University Heights (27)","027","York University Heights (27)",-79.5013409067189,43.7655115730857
-8835191.35832047,5411498.31880418,395434,"GO-20241351179","2024/06/21 05:00:00+00","2024/06/11 05:00:00+00",2024,"June",21,173,"Friday    ",13,2024,"June",11,163,"Tuesday   ",0,"D51","Apartment (Rooming House, Condo)","Apartment",2120,200,"B&E","Break and Enter","166","St Lawrence-East Bayfront-The Islands ","077","Waterfront Communities-The Island (77)",-79.3678743531016,43.6503941894978
-8835471.72836922,5414558.0626968,395435,"GO-20241336601","2024/06/21 05:00:00+00","2018/08/01 05:00:00+00",2024,"June",21,173,"Friday    ",14,2018,"August",1,213,"Wednesday ",0,"D51","Apartment (Rooming House, Condo)","Apartment",2130,210,"Theft Over","Theft Over","074","North St.James Town (74)","074","North St.James Town (74)",-79.3703929599192,43.6702789107129
-8836893.90788969,5429582.50758512,395436,"GO-20241353917","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",16,2024,"June",21,173,"Friday    ",16,"D33","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1480,100,"Assault - Resist/ Prevent Seiz","Assault","052","Bayview Village (52)","052","Bayview Village (52)",-79.3831686161703,43.7678244899311
-8822445.21740267,5423120.50780243,395437,"GO-20241351486","2024/06/21 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",21,173,"Friday    ",11,2024,"June",20,172,"Thursday  ",22,"D41","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",2132,200,"Theft From Motor Vehicle Over","Theft Over","124","Kennedy Park (124)","124","Kennedy Park (124)",-79.2533738209093,43.7258896895192
-8837851.44709136,5410626.94507884,395438,"GO-20241350370","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",9,2024,"June",21,173,"Friday    ",8,"D52","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","164","Wellington Place (164)","077","Waterfront Communities-The Island (77)",-79.3917703370827,43.6447300838337
-8848337.58783339,5422112.90310741,395439,"GO-20241352014","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",15,2024,"June",21,173,"Friday    ",12,"D12","Single Home, House (Attach Garage, Cottage, Mobile)","House",2120,200,"B&E","Break and Enter","029","Maple Leaf (29)","029","Maple Leaf (29)",-79.4859689416597,43.7193482464395
-8859226.56319975,5424131.63386957,395440,"GO-20241350259","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",8,2024,"June",21,173,"Friday    ",8,"D23","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",1430,100,"Assault","Assault","002","Mount Olive-Silverstone-Jamestown (2)","002","Mount Olive-Silverstone-Jamestown (2)",-79.5837862722455,43.7324532774515
-8835087.37511808,5412436.89036449,395441,"GO-20241349119","2024/06/21 05:00:00+00","2024/01/29 05:00:00+00",2024,"June",21,173,"Friday    ",4,2024,"January",29,29,"Monday    ",4,"D51","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,100,"Robbery With Weapon","Robbery","073","Moss Park (73)","073","Moss Park (73)",-79.3669402557577,43.6564944955982
-8835303.39370691,5416702.15568002,395442,"GO-20241356866","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",23,2024,"June",21,173,"Friday    ",23,"D53","Apartment (Rooming House, Condo)","Apartment",2120,200,"B&E","Break and Enter","098","Rosedale-Moore Park (98)","098","Rosedale-Moore Park (98)",-79.3688807840777,43.6842090594606
-8840910.51103982,5428859.30782163,395443,"GO-20241352274","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",13,2024,"June",21,173,"Friday    ",13,"D32","Open Areas (Lakes, Parks, Rivers)","Outside",1430,100,"Assault","Assault","038","Lansing-Westgate (38)","038","Lansing-Westgate (38)",-79.4192503764224,43.7631327844188
-8844068.00023113,5418684.05556273,395444,"GO-20241351038","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",10,2024,"June",21,173,"Friday    ",10,"D13","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","108","Briar Hill-Belgravia (108)","108","Briar Hill-Belgravia (108)",-79.4476145839449,43.6970825645
-8856427.16598983,5418247.32228772,395445,"GO-20241351935","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",12,2024,"June",21,173,"Friday    ",12,"D23","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,180,"Robbery - Swarming","Robbery","006","Kingsview Village-The Westway (6)","006","Kingsview Village-The Westway (6)",-79.5586388586282,43.6942459837147
-8839239.72459486,5424204.56566579,395446,"GO-20241353092","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",16,2024,"June",21,173,"Friday    ",14,"D32","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1420,100,"Assault With Weapon","Assault","105","Lawrence Park North (105)","105","Lawrence Park North (105)",-79.4042414461228,43.7329266764447
-8829287.7595576,5414012.19357723,395447,"GO-20241351337","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",12,2024,"June",21,173,"Friday    ",11,"D55","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1420,100,"Assault With Weapon","Assault","064","Woodbine Corridor (64)","064","Woodbine Corridor (64)",-79.3148414229551,43.6667318894951
-8837764.24051547,5414420.83113961,395448,"GO-20241349597","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",12,2024,"June",21,173,"Friday    ",12,"D52","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",2120,200,"B&E","Break and Enter","169","Bay-Cloverhill (169)","076","Bay Street Corridor (76)",-79.3909869466495,43.6693872093231
-8829920.12595505,5427475.70274313,395449,"GO-20241349009","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",3,2024,"June",21,173,"Friday    ",3,"D33","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","149","Parkwoods-O'Connor Hills (149)","045","Parkwoods-Donalda (45)",-79.3205220672277,43.754155721154
-8845129.61224738,5416213.09223575,395450,"GO-20241348659","2024/06/21 05:00:00+00","2024/06/18 05:00:00+00",2024,"June",21,173,"Friday    ",1,2024,"June",18,170,"Tuesday   ",1,"D13","Apartment (Rooming House, Condo)","Apartment",1420,110,"Assault Bodily Harm","Assault","092","Corso Italia-Davenport (92)","092","Corso Italia-Davenport (92)",-79.4571512070104,43.6810319043841
-8838015.46734416,5419946.44448521,395451,"GO-20241332742","2024/06/21 05:00:00+00","2024/06/19 05:00:00+00",2024,"June",21,173,"Friday    ",0,2024,"June",19,171,"Wednesday ",2,"D53","Apartment (Rooming House, Condo)","Apartment",2120,200,"B&E","Break and Enter","174","South Eglinton-Davisville (174)","104","Mount Pleasant West (104)",-79.3932437556285,43.7052810182716
-8851367.13697734,5423064.5844204,395452,"GO-20241355465","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",19,2024,"June",21,173,"Friday    ",19,"D31","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","154","Oakdale-Beverley Heights (154)","026","Downsview-Roding-CFB (26)",-79.5131838452821,43.725526649875
-8848696.72499348,5427813.05862561,395453,"GO-20241354605","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",17,2024,"June",21,173,"Friday    ",0,"D31","Apartment (Rooming House, Condo)","Apartment",2135,210,"Theft Of Motor Vehicle","Auto Theft","027","York University Heights (27)","027","York University Heights (27)",-79.4891951256057,43.7563446672844
-8836446.05043128,5410829.63930026,395454,"GO-20241349076","2024/06/21 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",21,173,"Friday    ",3,2024,"June",21,173,"Friday    ",3,"D52","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","170","Yonge-Bay Corridor (170)","076","Bay Street Corridor (76)",-79.379145444457,43.6460476851513
-8832237.6037235,5420357.75340513,395455,"GO-20241355179","2024/06/21 05:00:00+00","2024/06/17 05:00:00+00",2024,"June",21,173,"Friday    ",18,2024,"June",17,169,"Monday    ",19,"D53","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","055","Thorncliffe Park (55)","055","Thorncliffe Park (55)",-79.3413403236696,43.7079519789942
